siteid,sitename,county,monitordate,AMB_TEMP_concentration,AMB_TEMP_itemunit,CH4_concentration,CH4_itemunit,CO_concentration,CO_itemunit,NMHC_concentration,NMHC_itemunit,NO_concentration,NO_itemunit,NO2_concentration,NO2_itemunit,NO  _concentration,NO  _itemunit,O3_concentration,O3_itemunit,PM10_concentration,PM10_itemunit,PM2.5_concentration,PM2.5_itemunit,RAINFALL_concentration,RAINFALL_itemunit,RH_concentration,RH_itemunit,SO2_concentration,SO2_itemunit,THC_concentration,THC_itemunit,WD_HR_concentration,WD_HR_itemunit,WIND_DIREC_concentration,WIND_DIREC_itemunit,WIND_SPEED_concentration,WIND_SPEED_itemunit,WS_HR_concentration,WS_HR_itemunit,Temperature,RH,WS,WD,WSGust,WDGust,Precp,file_name,ObsTime
72,Puli,Nantou_County,2024/6/28 10:00,31.9,C,1.96,ppm,0.15,ppm,0.02,ppm,1.4,ppb,1.4,ppb,2.9,ppb,41.6,ppb,16,£gg/m3,9,£gg/m3,0,mm,55,%,1.3,ppb,1.98,ppm,295,degrees,280,degrees,2.5,m/sec,1.4,m/sec,26.3,88,0,0,2.6,279,0,C0H890-2024-06-27.csv,2024/6/27 20:00
72,Puli,Nantou_County,2024/6/28 11:00,33.1,C,1.93,ppm,0.13,ppm,0.01,ppm,1.2,ppb,0.5,ppb,1.8,ppb,40,ppb,15,£gg/m3,7,£gg/m3,0,mm,50,%,1.2,ppb,1.94,ppm,304,degrees,333,degrees,2.1,m/sec,1.7,m/sec,26.3,85,0.2,0,1.4,81,0,C0H890-2024-06-27.csv,2024/6/27 21:00
72,Puli,Nantou_County,2024/6/28 12:00,33.9,C,1.92,ppm,0.14,ppm,0.01,ppm,1.6,ppb,1,ppb,2.7,ppb,39.9,ppb,13,£gg/m3,8,£gg/m3,0,mm,48,%,1.3,ppb,1.93,ppm,294,degrees,295,degrees,3.8,m/sec,2.3,m/sec,25.6,85,0.3,199,1.8,251,0,C0H890-2024-06-27.csv,2024/6/27 22:00
72,Puli,Nantou_County,2024/6/28 13:00,33.8,C,1.91,ppm,0.16,ppm,0.02,ppm,1.4,ppb,1.2,ppb,2.6,ppb,48.2,ppb,21,£gg/m3,12,£gg/m3,0,mm,51,%,1.5,ppb,1.93,ppm,288,degrees,284,degrees,4.9,m/sec,4.2,m/sec,24.9,89,0.9,228,1.5,227,0,C0H890-2024-06-27.csv,2024/6/27 23:00
72,Puli,Nantou_County,2024/6/28 14:00,33.4,C,1.92,ppm,0.16,ppm,0.03,ppm,1.3,ppb,1.3,ppb,2.6,ppb,56,ppb,21,£gg/m3,12,£gg/m3,0,mm,53,%,1.6,ppb,1.95,ppm,290,degrees,290,degrees,3.1,m/sec,4,m/sec,24.7,89,0.5,224,2,253,0,C0H890-2024-06-28.csv,2024/6/28 00:00
72,Puli,Nantou_County,2024/6/28 15:00,32.5,C,1.93,ppm,0.15,ppm,0.02,ppm,1.2,ppb,1.3,ppb,2.5,ppb,55.2,ppb,21,£gg/m3,14,£gg/m3,0,mm,55,%,1.7,ppb,1.95,ppm,303,degrees,307,degrees,3.9,m/sec,2.8,m/sec,23.8,92,1.1,230,1.9,210,0,C0H890-2024-06-28.csv,2024/6/28 01:00
72,Puli,Nantou_County,2024/6/28 16:00,30.1,C,1.93,ppm,0.16,ppm,0.03,ppm,1.2,ppb,2,ppb,3.3,ppb,47,ppb,23,£gg/m3,11,£gg/m3,13,mm,67,%,1.6,ppb,1.96,ppm,206,degrees,212,degrees,4.1,m/sec,1.7,m/sec,23.9,91,0.3,212,1.9,240,0,C0H890-2024-06-28.csv,2024/6/28 02:00
72,Puli,Nantou_County,2024/6/28 17:00,24.4,C,1.94,ppm,0.17,ppm,0.03,ppm,1.3,ppb,2.9,ppb,4.2,ppb,35.8,ppb,5,£gg/m3,11,£gg/m3,15,mm,98,%,1.4,ppb,1.97,ppm,209,degrees,343,degrees,0.8,m/sec,0.9,m/sec,23.6,94,0.5,220,1.2,208,0,C0H890-2024-06-28.csv,2024/6/28 03:00
72,Puli,Nantou_County,2024/6/28 18:00,24.4,C,1.96,ppm,0.2,ppm,0.03,ppm,1.2,ppb,4.5,ppb,5.7,ppb,30.8,ppb,5,£gg/m3,9,£gg/m3,3.5,mm,99,%,1.3,ppb,1.99,ppm,181,degrees,183,degrees,0.9,m/sec,0.5,m/sec,23.3,93,0.4,222,1.8,248,0,C0H890-2024-06-28.csv,2024/6/28 04:00
72,Puli,Nantou_County,2024/6/28 19:00,24.3,C,1.97,ppm,0.19,ppm,0.04,ppm,1.3,ppb,4.5,ppb,5.9,ppb,28.8,ppb,7,£gg/m3,9,£gg/m3,1,mm,99,%,1.3,ppb,2,ppm,310,degrees,295,degrees,1.4,m/sec,0.3,m/sec,23.5,94,0.4,242,1.4,244,0,C0H890-2024-06-28.csv,2024/6/28 05:00
72,Puli,Nantou_County,2024/6/28 20:00,24.2,C,1.98,ppm,0.19,ppm,0.05,ppm,1.1,ppb,4.5,ppb,5.6,ppb,25.7,ppb,9,£gg/m3,6,£gg/m3,0,mm,99,%,1.5,ppb,2.02,ppm,266,degrees,272,degrees,1.2,m/sec,0.5,m/sec,25.5,81,0.4,240,1.3,267,0,C0H890-2024-06-28.csv,2024/6/28 06:00
72,Puli,Nantou_County,2024/6/28 21:00,24.4,C,2.02,ppm,0.19,ppm,0.04,ppm,1,ppb,4.4,ppb,5.4,ppb,22.2,ppb,11,£gg/m3,10,£gg/m3,0,mm,99,%,1.4,ppb,2.06,ppm,312,degrees,323,degrees,0.4,m/sec,0.3,m/sec,27.4,72,0.2,0,2.2,321,0,C0H890-2024-06-28.csv,2024/6/28 07:00
72,Puli,Nantou_County,2024/6/28 22:00,24.2,C,2.06,ppm,0.17,ppm,0.03,ppm,1.2,ppb,4.1,ppb,5.3,ppb,17.9,ppb,10,£gg/m3,8,£gg/m3,0,mm,99,%,1.3,ppb,2.1,ppm,222,degrees,156,degrees,0.6,m/sec,0.4,m/sec,29.2,63,0.7,36,2.1,76,0,C0H890-2024-06-28.csv,2024/6/28 08:00
72,Puli,Nantou_County,2024/6/28 23:00,24.1,C,2.04,ppm,0.16,ppm,0.05,ppm,1,ppb,3.3,ppb,4.4,ppb,13.9,ppb,13,£gg/m3,9,£gg/m3,0,mm,99,%,1.4,ppb,2.1,ppm,269,degrees,243,degrees,0.8,m/sec,0.7,m/sec,31.5,55,0.4,284,2.7,70,0,C0H890-2024-06-28.csv,2024/6/28 09:00
72,Puli,Nantou_County,2024/6/29 00:00,23.9,C,2.11,ppm,0.14,ppm,0.02,ppm,1,ppb,2.6,ppb,3.6,ppb,13.8,ppb,17,£gg/m3,7,£gg/m3,0,mm,99,%,1.4,ppb,2.13,ppm,187,degrees,277,degrees,1.1,m/sec,0.4,m/sec,32.7,51,1.1,288,4.1,314,0,C0H890-2024-06-28.csv,2024/6/28 10:00
72,Puli,Nantou_County,2024/6/29 01:00,23.8,C,2.11,ppm,0.14,ppm,0.02,ppm,1.3,ppb,3,ppb,4.3,ppb,10.5,ppb,16,£gg/m3,7,£gg/m3,0,mm,99,%,1.3,ppb,2.13,ppm,194,degrees,169,degrees,1,m/sec,0.4,m/sec,33.1,53,1.3,303,4.3,285,0,C0H890-2024-06-28.csv,2024/6/28 11:00
72,Puli,Nantou_County,2024/6/29 02:00,23.6,C,2.15,ppm,0.14,ppm,0.01,ppm,1.1,ppb,2.3,ppb,3.5,ppb,9.3,ppb,13,£gg/m3,8,£gg/m3,0,mm,99,%,1.4,ppb,2.16,ppm,192,degrees,212,degrees,1,m/sec,0.4,m/sec,32.5,56,3.3,306,6.3,318,0,C0H890-2024-06-28.csv,2024/6/28 12:00
72,Puli,Nantou_County,2024/6/29 03:00,23.3,C,2.18,ppm,0.14,ppm,0.02,ppm,1.2,ppb,2.5,ppb,3.7,ppb,7.7,ppb,16,£gg/m3,6,£gg/m3,0,mm,99,%,1.4,ppb,2.2,ppm,142,degrees,134,degrees,0.9,m/sec,0.8,m/sec,32,57,3.9,300,6.9,299,0,C0H890-2024-06-28.csv,2024/6/28 13:00
72,Puli,Nantou_County,2024/6/29 04:00,23.4,C,2.11,ppm,0.14,ppm,0.01,ppm,1.4,ppb,2.3,ppb,3.8,ppb,6.8,ppb,15,£gg/m3,7,£gg/m3,0,mm,99,%,1.4,ppb,2.12,ppm,155,degrees,254,degrees,0.8,m/sec,0.6,m/sec,32,59,2.1,296,7,311,0,C0H890-2024-06-28.csv,2024/6/28 14:00
72,Puli,Nantou_County,2024/6/29 05:00,23.3,C,2.16,ppm,0.16,ppm,0.02,ppm,1.4,ppb,2.6,ppb,4.1,ppb,7.2,ppb,12,£gg/m3,10,£gg/m3,0,mm,99,%,1.3,ppb,2.18,ppm,247,degrees,148,degrees,0.5,m/sec,0.1,m/sec,31.9,61,2.2,314,5.8,325,0,C0H890-2024-06-28.csv,2024/6/28 15:00
72,Puli,Nantou_County,2024/6/29 06:00,24.1,C,2.09,ppm,0.17,ppm,0.03,ppm,2.5,ppb,2.4,ppb,4.9,ppb,6.8,ppb,20,£gg/m3,8,£gg/m3,0,mm,96,%,1.4,ppb,2.12,ppm,104,degrees,306,degrees,0.9,m/sec,0.3,m/sec,23.5,100,2.1,238,10.5,247,14.5,C0H890-2024-06-28.csv,2024/6/28 16:00
72,Puli,Nantou_County,2024/6/29 07:00,25.6,C,2.06,ppm,0.18,ppm,0.03,ppm,3.2,ppb,2,ppb,5.2,ppb,10.3,ppb,18,£gg/m3,8,£gg/m3,0,mm,92,%,1.3,ppb,2.09,ppm,330,degrees,342,degrees,1,m/sec,0.6,m/sec,23,100,0.3,115,4.6,280,17.5,C0H890-2024-06-28.csv,2024/6/28 17:00
72,Puli,Nantou_County,2024/6/29 08:00,27.6,C,2,ppm,0.2,ppm,0.04,ppm,3.2,ppb,2.5,ppb,5.8,ppb,16.7,ppb,20,£gg/m3,9,£gg/m3,0,mm,80,%,1.3,ppb,2.04,ppm,294,degrees,298,degrees,1.1,m/sec,0.4,m/sec,23,100,0.5,154,2.8,245,2,C0H890-2024-06-28.csv,2024/6/28 18:00
72,Puli,Nantou_County,2024/6/29 09:00,29.8,C,1.96,ppm,0.19,ppm,0.04,ppm,2.3,ppb,3,ppb,5.4,ppb,27.8,ppb,20,£gg/m3,9,£gg/m3,0,mm,65,%,1.3,ppb,2,ppm,293,degrees,288,degrees,1.8,m/sec,1.3,m/sec,23.1,100,0.9,287,2.4,279,1.5,C0H890-2024-06-28.csv,2024/6/28 19:00
72,Puli,Nantou_County,2024/6/29 10:00,31.5,C,1.92,ppm,0.13,ppm,0.02,ppm,1.3,ppb,1,ppb,2.3,ppb,29.1,ppb,14,£gg/m3,9,£gg/m3,0,mm,56,%,1.4,ppb,1.94,ppm,306,degrees,287,degrees,3,m/sec,1.8,m/sec,23.3,100,0.6,236,2.2,258,0,C0H890-2024-06-28.csv,2024/6/28 20:00
72,Puli,Nantou_County,2024/6/29 11:00,32.4,C,1.9,ppm,0.13,ppm,0.01,ppm,1.3,ppb,0.6,ppb,2,ppb,27.3,ppb,14,£gg/m3,6,£gg/m3,0,mm,53,%,1.4,ppb,1.91,ppm,284,degrees,328,degrees,2.2,m/sec,2,m/sec,23.2,100,0.4,238,1.5,283,0,C0H890-2024-06-28.csv,2024/6/28 21:00
72,Puli,Nantou_County,2024/6/29 12:00,33.2,C,1.89,ppm,0.11,ppm,0,ppm,1.3,ppb,0.5,ppb,1.8,ppb,30.5,ppb,11,£gg/m3,8,£gg/m3,0,mm,51,%,1.5,ppb,1.89,ppm,312,degrees,293,degrees,3.1,m/sec,2,m/sec,23.1,100,0.2,0,1.2,218,0,C0H890-2024-06-28.csv,2024/6/28 22:00
72,Puli,Nantou_County,2024/6/29 13:00,32.9,C,1.89,ppm,0.11,ppm,0.01,ppm,1.3,ppb,0.7,ppb,2,ppb,32.4,ppb,13,£gg/m3,11,£gg/m3,0,mm,53,%,1.4,ppb,1.9,ppm,305,degrees,315,degrees,3.5,m/sec,2.4,m/sec,23.1,100,0.4,190,1.6,277,0,C0H890-2024-06-28.csv,2024/6/28 23:00
72,Puli,Nantou_County,2024/6/29 14:00,33,C,1.89,ppm,0.12,ppm,0.01,ppm,1.3,ppb,1,ppb,2.4,ppb,33.7,ppb,17,£gg/m3,9,£gg/m3,0,mm,52,%,1.5,ppb,1.9,ppm,294,degrees,285,degrees,4.9,m/sec,3.2,m/sec,23.1,100,0.3,228,1.6,158,0,C0H890-2024-06-29.csv,2024/6/29 00:00
